3112,2,1028,"Lecture","T,H","10:45 AM-12:05 PM","KENTOR, J. D.",50,47
3140,1,1028,"Lecture","T,H","12:25 PM-01:45 PM","SHARDA, B. D.",60,52
3140,2,1028,"Lecture","M,W,F","12:55 PM-01:45 PM","GOODMAN, M. N.",60,23
3140,20,1028,"Lecture","T","06:00 PM-08:45 PM","KEARIN, T.",40,30
3200,1,1028,"Workshop","H","02:00 PM-03:20 PM","WILLIGAN, J. D.",60,19
3337,1,1028,"Lecture","M,W,F","08:35 AM-09:25 AM","GOODMAN, M. N.",40,34
3337,2,1028,"Lecture","M,W,F","10:45 AM-11:35 AM","GOODMAN, M. N.",60,56
3365,1,1028,"Lecture","T,H","09:10 AM-10:30 AM","MARTINEZ, T. A.",69,71
3380,1,1028,"Lecture","T,H","12:25 PM-01:45 PM","DOWNEY, D. J.",60,55
3433,1,1028,"Lecture","T,H","09:10 AM-10:30 AM","JANG, Y. S.",60,27
3436,1,1028,"Lecture","T,H","02:00 PM-03:20 PM","KENTOR, J. D.",40,22
3438,1,1028,"Lecture","M,W,F","10:45 AM-11:35 AM","KOSTUCHENKO, O. A.",60,64
3450,1,1028,"Lecture","T,H","07:30 AM-08:50 AM","BEAN, L. L.",60,65
3471,2,1028,"Lecture","T,H","07:30 AM-08:50 AM","COLLETTE, J. P.",60,57
3473,2,1028,"Lecture","T,H","10:45 AM-12:05 PM","COLLETTE, J. P.",45,55
3560,70,1028,"Lecture","H","06:00 PM-08:45 PM","TYLER, D.",40,38
3561,1,1028,"Lecture","M,W,F","12:55 PM-01:45 PM","ALLEN, T. D.",60,59
3561,2,1028,"Lecture","T,H","10:45 AM-12:05 PM","MELTON, H. C.",60,69
3561,70,1028,"Lecture","H","06:00 PM-08:45 PM","HOSSAIN, I.",50,38
3562,1,1028,"Lecture","T,H","12:25 PM-01:45 PM","MARTINEZ, T. A.",60,69
3563,1,1028,"Lecture","T,H","02:00 PM-03:20 PM","MELTON, H. C.",60,56
3593,1,1028,"Independent Study","TBA","TBA","BENCH, L. L.",30,15
3950,1,1028,"Independent Study","TBA","TBA","TIMBERLAKE, M. F.",5,0
3952,1,1028,"Independent Study","TBA","TBA","TIMBERLAKE, M. F.",5,0
3965,10,1028,"Lecture","T","06:00 PM-08:45 PM","HINES, M. E.",60,56
5050,1,1028,"Lecture","H","02:00 PM-05:00 PM","SHARDA, B. D.",6,1
5110,1,1028,"Lecture","T","02:00 PM-05:00 PM","TIMBERLAKE, M. F.",6,0
5120,1,1028,"Lecture","W","02:00 PM-05:00 PM","KUO, W. H.",20,0
1010,2,1034,"Lecture","M,W,F","12:55 PM-01:45 PM","RIGBY, B. D.",200,197
1010,3,1034,"Lecture","T,H","07:30 AM-08:50 AM","RIGBY, B. D.",60,64
1010,10,1034,"Lecture","M","06:00 PM-08:45 PM","TYLER, D.",60,55
