,Semester,SNum,Days,CurrentEnroll,Status_Instructor,LowerDiv,Year,Location,Time2,Days2,CNum,Area,CredHours,NumAttributes,CrossList,Req,s2,SYear
1396,spring,3,"M,W,F",27,P,0,2007,main,Morning,3,3112,None,4,2,0,1,1,2007.1
1397,spring,20,H,13,A,0,2007,bountiful,Evening,1,3112,None,4,2,0,1,1,2007.1
1398,spring,70,T,37,A,0,2007,sandy,Evening,1,3112,None,4,2,0,1,1,2007.1
1399,spring,1,"M,W,F",35,P,0,2007,main,Morning,3,3140,None,3,0,0,1,1,2007.1
1400,spring,2,"T,H",62,A,0,2007,main,Morning,2,3140,None,3,0,0,1,1,2007.1
1401,spring,1,"M,W,F",16,P,0,2007,main,Morning,3,3334,DV,3,0,0,0,1,2007.1
1402,spring,6,TBA,7,P,0,2013,main,,2,3952,,NA,NA,NA,NA,1,2013.1
1403,spring,1,"T,H",5,P,0,2013,main,Morning,2,4438,,NA,NA,NA,NA,1,2013.1
1404,spring,1,TBA,0,P,0,2013,main,,2,4693,,NA,NA,NA,NA,1,2013.1
1405,spring,70,H,9,A,0,2010,sandy,Evening,1,3560,Crim,3,0,0,0,1,2010.1
1406,spring,3,TBA,1,P,0,2013,main,,2,4693,,NA,NA,NA,NA,1,2013.1
1407,spring,4,TBA,1,A,0,2013,main,,2,4693,,NA,NA,NA,NA,1,2013.1
1408,spring,10,T,20,A,0,2010,main,Evening,1,3562,Crim,3,0,0,0,1,2010.1
1409,spring,10,H,17,A,0,2010,main,Evening,1,3564,Crim,3,0,0,0,1,2010.1
1410,spring,1,"T,H",68,P,0,2010,main,Morning,2,3565,Crim,3,0,1,0,1,2010.1
1411,spring,10,M,40,A,0,2010,main,Evening,1,3566,Crim,3,0,0,0,1,2010.1
1412,spring,1,TBA,1,P,0,2013,main,,2,4999,,NA,NA,NA,NA,1,2013.1
1413,spring,1,TBA,13,A,0,2010,main,,2,3593,Crim,3,0,0,0,1,2010.1
1414,spring,90,TBA,55,G,0,2010,online,,2,3638,Pop,3,0,1,0,1,2010.1
1415,spring,70,W,11,G,0,2011,sandy,Evening,1,3020,None,3,0,0,0,1,2011.1
1416,spring,1,"T,H",91,P,0,2011,main,Morning,2,3041,None,3,0,0,0,1,2011.1
1417,spring,1,"T,H",39,A,0,2011,main,Afternoon,2,3042,None,3,0,0,0,1,2011.1
1418,spring,1,"T,H",37,A,0,2011,main,Morning,2,3051,None,3,1,0,0,1,2011.1
1419,spring,90,TBA,56,P,0,2011,online,,2,3061,None,3,0,0,0,1,2011.1
1420,spring,1,"M,W,F",23,P,0,2011,main,Morning,3,3111,None,3,0,0,1,1,2011.1
1421,spring,90,TBA,61,P,0,2011,online,,2,3111,None,3,0,0,1,1,2011.1
1422,spring,1,"M,W,F",20,P,0,2011,main,Morning,3,3112,None,4,2,0,1,1,2011.1
1423,spring,2,"T,H",39,P,0,2011,main,Morning,2,3112,None,4,2,0,1,1,2011.1
1424,spring,70,M,18,G,0,2011,sandy,Evening,1,3112,None,4,2,0,1,1,2011.1
1425,spring,1,"M,W,F",53,G,1,2007,main,Morning,3,1020,None,3,0,0,0,1,2007.1
1426,spring,1,"M,W,F",31,P,0,2011,main,Morning,3,3140,None,3,0,0,1,1,2011.1
1427,spring,90,TBA,65,A,0,2011,online,,2,3140,None,3,0,0,1,1,2011.1
1428,spring,1,"T,H",24,P,0,2011,main,Morning,2,3200,DV,4,1,0,0,1,2011.1
1429,spring,2,"T,H",28,G,0,2007,main,Afternoon,2,3030,None,3,0,0,0,1,2007.1
1430,spring,20,M,9,A,0,2007,bountiful,Evening,1,3030,None,3,0,0,0,1,2007.1
1431,spring,1,"M,W,F",15,A,0,2007,main,Morning,3,3111,None,3,0,0,1,1,2007.1
1432,spring,12,TBA,2,P,0,2012,main,,2,4693,,NA,NA,NA,NA,1,2012.1
1433,spring,10,W,33,A,0,2011,main,Evening,1,3380,DV,3,1,1,0,1,2011.1
1434,spring,1,TBA,5,G,0,2011,main,,2,3393,DV,3,0,0,0,1,2011.1
1435,spring,1,"T,H",20,G,0,2011,main,Morning,2,3435,Global,3,0,0,0,1,2011.1
1436,spring,3,TBA,0,P,0,2012,main,,2,4877,,NA,NA,NA,NA,1,2012.1
1437,spring,1,TBA,1,P,0,2012,main,,2,4999,,NA,NA,NA,NA,1,2012.1
1438,spring,90,TBA,112,G,1,2013,online,,2,1015,None,2,0,0,1,1,2013.1
1439,spring,1,"M,W,F",87,A,1,2014,main,Morning,3,1010,None,4,0,0,1,1,2014.1
1440,spring,2,"T,H",144,P,1,2014,main,Morning,2,1010,None,4,0,0,1,1,2014.1
1441,spring,70,H,14,A,1,2014,sandy,Evening,1,1010,None,4,0,0,1,1,2014.1
1442,spring,90,TBA,58,P,1,2014,online,,2,1010,None,4,0,0,1,1,2014.1
1443,spring,90,TBA,78,G,1,2014,online,,2,1015,None,2,0,0,1,1,2014.1
1444,spring,10,T,47,A,0,2011,main,Evening,1,3566,Crim,3,0,0,0,1,2011.1
1445,spring,2,TBA,0,P,0,2013,main,,2,4693,,NA,NA,NA,NA,1,2013.1
1446,spring,1,TBA,15,A,0,2011,main,,2,3593,Crim,3,0,0,0,1,2011.1
1447,spring,90,TBA,61,G,0,2011,online,,2,3638,Pop,3,0,1,0,1,2011.1
1448,spring,1,TBA,0,P,0,2013,main,,2,4877,,NA,NA,NA,NA,1,2013.1
1449,spring,2,TBA,0,P,0,2013,main,,2,4877,,NA,NA,NA,NA,1,2013.1
1450,spring,3,TBA,1,P,0,2013,main,,2,4877,,NA,NA,NA,NA,1,2013.1
1451,spring,4,TBA,0,P,0,2013,main,,2,4877,,NA,NA,NA,NA,1,2013.1
1452,spring,90,TBA,72,G,0,2014,online,,2,3112,None,4,2,0,1,1,2014.1
1453,spring,2,TBA,0,P,0,2013,main,,2,4999,,NA,NA,NA,NA,1,2013.1
1454,spring,3,TBA,0,P,0,2013,main,,2,4999,,NA,NA,NA,NA,1,2013.1
1455,spring,10,T,60,G,0,2010,main,Evening,1,3650,Pop,3,3,0,0,1,2010.1
1456,spring,90,TBA,94,P,0,2010,online,,2,3673,Pop,3,2,0,0,1,2010.1
1457,spring,1,"M,W,F",42,P,0,2010,main,Morning,3,3741,Global,3,1,0,0,1,2010.1
1458,spring,1,TBA,1,P,0,2010,main,,2,3950,,NA,NA,NA,NA,1,2010.1
1459,spring,5,TBA,1,P,0,2010,main,,2,3950,,NA,NA,NA,NA,1,2010.1
1460,spring,1,"M,W,F",146,A,1,2007,main,Morning,3,1010,None,4,0,0,1,1,2007.1
1461,spring,2,"M,W,F",132,A,1,2007,main,Morning,3,1010,None,4,0,0,1,1,2007.1
1462,spring,3,"T,H",96,A,1,2007,main,Morning,2,1010,None,4,0,0,1,1,2007.1
1463,spring,70,H,40,G,1,2007,sandy,Evening,1,1010,None,4,0,0,1,1,2007.1
1464,spring,90,TBA,19,P,1,2007,online,,2,1015,None,2,0,0,1,1,2007.1
1465,spring,2,TBA,0,P,0,2014,main,,2,4999,,NA,NA,NA,NA,1,2014.1
1466,spring,1,"M,W,F",47,A,0,2007,main,Morning,3,3020,None,3,0,0,0,1,2007.1
1467,spring,70,W,34,A,0,2007,sandy,Evening,1,3020,None,3,0,0,0,1,2007.1
1468,spring,1,"M,W,F",38,A,0,2007,main,Morning,3,3030,None,3,0,0,0,1,2007.1
1469,spring,9,TBA,3,P,0,2012,main,,2,4693,,NA,NA,NA,NA,1,2012.1
1470,spring,10,TBA,1,A,0,2012,main,,2,4693,,NA,NA,NA,NA,1,2012.1
1471,spring,11,TBA,0,G,0,2012,main,,2,4693,,NA,NA,NA,NA,1,2012.1
1472,spring,2,TBA,0,P,0,2010,main,,2,4877,,NA,NA,NA,NA,1,2010.1
1473,spring,13,TBA,2,G,0,2012,main,,2,4693,,NA,NA,NA,NA,1,2012.1
1474,spring,14,TBA,0,P,0,2012,main,,2,4693,,NA,NA,NA,NA,1,2012.1
1475,spring,1,TBA,1,P,0,2012,main,,2,4877,,NA,NA,NA,NA,1,2012.1
1476,spring,1,"T,H",25,G,0,2013,main,Afternoon,2,3741,Global,3,1,0,0,1,2013.1
1477,spring,90,TBA,60,G,0,2013,online,,2,3769,DV,3,1,0,0,1,2013.1
1478,spring,4,TBA,1,P,0,2012,main,,2,4999,,NA,NA,NA,NA,1,2012.1
1479,spring,7,TBA,0,P,0,2013,main,,2,3950,,NA,NA,NA,NA,1,2013.1
1480,spring,1,TBA,0,P,0,2013,main,,2,3951,,NA,NA,NA,NA,1,2013.1
1481,spring,2,TBA,2,G,0,2013,main,,2,3951,,NA,NA,NA,NA,1,2013.1
1482,spring,5,TBA,2,P,0,2013,main,,2,3951,,NA,NA,NA,NA,1,2013.1
1483,spring,1,TBA,1,P,0,2013,main,,2,3952,,NA,NA,NA,NA,1,2013.1
1484,spring,1,"M,W",44,A,0,2013,main,Morning,2,3051,None,3,1,0,0,1,2013.1
1485,spring,70,H,22,A,0,2011,sandy,Evening,1,3569,Crim,3,0,0,0,1,2011.1
1486,spring,3,TBA,1,P,0,2014,main,,2,3951,,NA,NA,NA,NA,1,2014.1
1487,spring,5,TBA,0,P,0,2014,main,,2,3951,,NA,NA,NA,NA,1,2014.1
1488,spring,1,"M,W,F",96,G,0,2011,main,Morning,3,3650,Pop,3,3,0,0,1,2011.1
1489,spring,1,"T,H",40,G,0,2011,main,Morning,2,3673,Pop,3,2,0,0,1,2011.1
1490,spring,1,"M,W,F",38,P,0,2011,main,Morning,3,3741,Global,3,1,0,0,1,2011.1
1491,spring,1,TBA,0,P,0,2011,main,,2,3950,,NA,NA,NA,NA,1,2011.1
1492,spring,1,TBA,0,P,0,2014,main,,2,4693,,NA,NA,NA,NA,1,2014.1
1493,spring,1,"M,W,F",22,P,0,2014,main,Morning,3,3140,None,3,0,0,1,1,2014.1
1494,spring,90,TBA,78,A,0,2014,online,,2,3140,None,3,0,0,1,1,2014.1
1495,spring,4,TBA,1,P,0,2013,main,,2,4999,,NA,NA,NA,NA,1,2013.1
1496,spring,5,TBA,1,P,0,2013,main,,2,4999,,NA,NA,NA,NA,1,2013.1
1497,spring,90,TBA,1,A,0,2013,online,,2,5440,,NA,NA,NA,NA,1,2013.1
1498,spring,1,TBA,0,P,0,2014,main,,2,4877,,NA,NA,NA,NA,1,2014.1
1499,spring,2,TBA,1,P,0,2014,main,,2,4877,,NA,NA,NA,NA,1,2014.1
1500,spring,3,TBA,0,P,0,2014,main,,2,4877,,NA,NA,NA,NA,1,2014.1
1501,spring,4,TBA,0,P,0,2014,main,,2,4877,,NA,NA,NA,NA,1,2014.1
1502,spring,5,TBA,1,P,0,2014,main,,2,4877,,NA,NA,NA,NA,1,2014.1
1503,spring,1,TBA,1,P,0,2014,main,,2,4998,,NA,NA,NA,NA,1,2014.1
1504,spring,1,TBA,0,P,0,2014,main,,2,4999,,NA,NA,NA,NA,1,2014.1
1505,spring,2,TBA,8,P,0,2010,main,,2,3952,,NA,NA,NA,NA,1,2010.1
1506,spring,3,TBA,1,P,0,2014,main,,2,4999,,NA,NA,NA,NA,1,2014.1
1507,spring,4,TBA,0,P,0,2014,main,,2,4999,,NA,NA,NA,NA,1,2014.1
1508,spring,90,TBA,7,A,0,2014,online,,2,5440,,NA,NA,NA,NA,1,2014.1
1509,spring,2,TBA,1,G,0,2010,main,,2,4693,,NA,NA,NA,NA,1,2010.1
1510,spring,3,TBA,1,P,0,2010,main,,2,4693,,NA,NA,NA,NA,1,2010.1
1511,spring,1,TBA,1,P,0,2010,main,,2,4877,,NA,NA,NA,NA,1,2010.1
1512,spring,1,TBA,23,A,0,2013,main,,2,3593,Crim,3,0,0,0,1,2013.1
1513,spring,1,TBA,0,P,0,2010,main,,2,4999,,NA,NA,NA,NA,1,2010.1
1514,spring,1,TBA,1,A,0,2010,main,,2,5965,,NA,NA,NA,NA,1,2010.1
1515,spring,90,TBA,120,P,0,2013,online,,2,3673,Pop,3,2,0,0,1,2013.1
1516,spring,2,"T,H",5,P,0,2013,main,Morning,2,3671,Pop,3,0,1,0,1,2013.1
1517,spring,1,"M,W",10,P,0,2014,main,Morning,2,4085,,NA,NA,NA,NA,1,2014.1
1518,spring,1,TBA,0,P,0,2013,main,,2,3950,,NA,NA,NA,NA,1,2013.1
1519,spring,6,TBA,0,P,0,2013,main,,2,3950,,NA,NA,NA,NA,1,2013.1
1520,spring,90,TBA,56,A,1,2013,online,,2,1020,None,3,0,0,0,1,2013.1
1521,spring,90,TBA,45,A,0,2013,online,,2,3020,None,3,0,0,0,1,2013.1
1522,spring,1,"T,H",84,P,0,2013,main,Morning,2,3041,None,3,0,0,0,1,2013.1
1523,spring,1,"M,W,F",23,A,0,2013,main,Morning,3,3042,None,3,0,0,0,1,2013.1
1524,spring,90,TBA,64,G,0,2014,online,,2,3380,DV,3,1,1,0,1,2014.1
1525,spring,1,TBA,0,P,0,2014,main,,2,3951,,NA,NA,NA,NA,1,2014.1
1526,spring,1,"M,W,F",39,A,0,2013,main,Morning,3,3111,None,3,0,0,1,1,2013.1
1527,spring,90,TBA,70,P,0,2013,online,,2,3111,None,3,0,0,1,1,2013.1
1528,spring,1,TBA,0,P,0,2014,main,,2,3952,,NA,NA,NA,NA,1,2014.1
1529,spring,6,TBA,13,P,0,2014,main,,2,3952,,NA,NA,NA,NA,1,2014.1
1530,spring,2,"T,H",3,P,0,2014,main,Afternoon,2,3480,Global,3,1,1,0,1,2014.1
1531,spring,1,"T,H",3,P,0,2014,main,Morning,2,4438,,NA,NA,NA,NA,1,2014.1
1532,spring,90,TBA,59,A,0,2013,online,,2,3140,None,3,0,0,1,1,2013.1
1533,spring,2,TBA,1,P,0,2014,main,,2,4693,,NA,NA,NA,NA,1,2014.1
1534,spring,3,TBA,0,P,0,2014,main,,2,4693,,NA,NA,NA,NA,1,2014.1
1535,spring,1,"M,W,F",38,A,0,2014,main,Morning,3,3337,DV,3,2,1,0,1,2014.1
1536,spring,1,"M,W",10,G,0,2014,main,Morning,2,3365,DV,3,2,1,0,1,2014.1
1537,spring,70,W,17,A,0,2013,sandy,Evening,1,3569,Crim,3,0,0,0,1,2013.1
1538,spring,1,TBA,5,G,0,2014,main,,2,3393,DV,3,0,0,0,1,2014.1
1539,spring,60,M,3,G,0,2014,murray,Evening,1,3435,Global,3,0,0,0,1,2014.1
1540,spring,90,TBA,80,A,0,2014,online,,2,3440,Global,3,0,0,0,1,2014.1
1541,spring,90,TBA,53,G,0,2014,online,,2,3446,Global,3,0,0,0,1,2014.1
1542,spring,1,"T,H",32,P,0,2014,main,Afternoon,2,3480,Global,3,1,1,0,1,2014.1
1543,spring,70,H,34,A,0,2013,sandy,Evening,1,3112,None,4,2,0,1,1,2013.1
1544,spring,1,"T,H",6,G,0,2014,main,Morning,2,3486,,NA,NA,NA,NA,1,2014.1
1545,spring,1,TBA,0,P,0,2010,main,,2,3952,,NA,NA,NA,NA,1,2010.1
1546,spring,1,"T,H",7,P,0,2012,main,Afternoon,2,4438,,NA,NA,NA,NA,1,2012.1
1547,spring,1,TBA,3,P,0,2012,main,,2,4693,,NA,NA,NA,NA,1,2012.1
1548,spring,2,TBA,4,G,0,2012,main,,2,4693,,NA,NA,NA,NA,1,2012.1
1549,spring,1,"M,W,F",50,A,0,2013,main,Morning,3,3566,Crim,3,0,0,0,1,2013.1
1550,spring,6,TBA,1,P,0,2014,main,,2,4693,,NA,NA,NA,NA,1,2014.1
1551,spring,60,M,22,A,0,2013,murray,Evening,1,3570,,NA,NA,NA,NA,1,2013.1
1552,spring,90,TBA,48,P,0,2013,online,,2,3061,None,3,0,0,0,1,2013.1
1553,spring,90,TBA,42,G,0,2013,online,,2,3638,Pop,3,0,1,0,1,2013.1
1554,spring,1,"M,W,F",57,P,0,2013,main,Morning,3,3650,Pop,3,3,0,0,1,2013.1
1555,spring,1,"T,H",22,P,0,2013,main,Morning,2,3671,Pop,3,0,1,0,1,2013.1
1556,spring,1,"T,H",20,P,0,2013,main,Afternoon,2,3480,Global,3,1,1,0,1,2013.1
1557,spring,90,TBA,94,G,0,2013,online,,2,3112,None,4,2,0,1,1,2013.1
1558,spring,1,"M,W,F",39,P,0,2013,main,Morning,3,3140,None,3,0,0,1,1,2013.1
1559,spring,90,TBA,55,G,0,2014,online,,2,3111,None,3,0,0,1,1,2014.1
1560,spring,1,H,9,P,0,2013,main,Morning,1,3200,DV,4,1,0,0,1,2013.1
1561,spring,1,"M,W,F",46,A,0,2013,main,Morning,3,3337,DV,3,2,1,0,1,2013.1
1562,spring,4,TBA,0,A,0,2014,main,,2,4693,,NA,NA,NA,NA,1,2014.1
1563,spring,1,"T,H",53,P,0,2013,main,Afternoon,2,3365,DV,3,2,1,0,1,2013.1
1564,spring,1,TBA,12,G,0,2013,main,,2,3393,DV,3,0,0,0,1,2013.1
1565,spring,70,T,4,G,0,2013,sandy,Evening,1,3435,Global,3,0,0,0,1,2013.1
1566,spring,1,"M,W,F",20,G,0,2013,main,Morning,3,3436,Global,3,0,0,0,1,2013.1
1567,spring,20,M,5,A,1,2014,bountiful,Evening,1,1020,None,3,0,0,0,1,2014.1
1568,spring,1,"T,H",70,G,0,2013,main,Morning,2,3112,None,4,2,0,1,1,2013.1
1569,spring,1,"T,H",91,P,0,2014,main,Morning,2,3041,None,3,0,0,0,1,2014.1
1570,spring,1,TBA,0,P,0,2010,main,,2,3951,,NA,NA,NA,NA,1,2010.1
1571,spring,3,TBA,1,P,0,2010,main,,2,3951,,NA,NA,NA,NA,1,2010.1
1572,spring,90,TBA,64,A,0,2013,online,,2,3560,Crim,3,0,0,0,1,2013.1
1573,spring,10,W,18,A,0,2013,main,Evening,1,3562,Crim,3,0,0,0,1,2013.1
1574,spring,4,TBA,1,G,0,2010,main,,2,3952,,NA,NA,NA,NA,1,2010.1
1575,spring,1,TBA,4,P,0,2010,main,,2,4693,,NA,NA,NA,NA,1,2010.1
1576,spring,1,"T,H",77,P,0,2013,main,Morning,2,3565,Crim,3,0,1,0,1,2013.1
1577,spring,90,TBA,41,A,0,2013,online,,2,3380,DV,3,1,1,0,1,2013.1
1578,spring,1,"M,W",58,A,0,2014,main,Morning,2,3042,None,3,0,0,0,1,2014.1
1579,spring,90,TBA,84,A,0,2013,online,,2,3440,Global,3,0,0,0,1,2013.1
1580,spring,1,"T,H",36,P,0,2013,main,Morning,2,3446,Global,3,0,0,0,1,2013.1
1581,spring,1,"T,H",45,G,0,2014,main,Morning,2,3112,None,4,2,0,1,1,2014.1
1582,spring,90,TBA,49,P,0,2014,online,,2,3061,None,3,0,0,0,1,2014.1
1583,spring,1,"M,W,F",42,P,0,2014,main,Morning,3,3111,None,3,0,0,1,1,2014.1
1584,spring,10,H,85,G,0,2014,main,Evening,1,3112,None,4,2,0,1,1,2014.1
1585,spring,90,TBA,104,P,0,2013,online,,2,3561,Crim,3,0,0,0,1,2013.1
