"3","GEOGR","1000","020","Lecture","30","Mountain W Environments","MW","1015 AM1145 AM","BOUNTIFUL ","AOCE SF","DAVIS J M","1014"
"4","GEOGR","1000","070","Lecture","30","Mountain W Environments","TH","1015 AM1145 AM","SANDY ","AOCE SF","MOSHIN D J","1014"
"5","GEOGR","1400","001","Lecture","30","HumansUncertain World","TH","1225 PM0145 PM","OSH 175","BF","DEARDEN B T","1014"
"6","GEOGR","1400","002","Lecture","30","HumansUncertain World","MW","0630 PM0750 PM","OSH 175","AOCE BF","HAMPSON A","1014"
"7","GEOGR","1600","001","Lecture","30","World Regional Geogr","TH","0910 AM1030 AM","SW 134","BF","HEPNER G F","1014"
"8","GEOGR","1600","002","Lecture","30","World Regional Geogr","MW","0400 PM0520 PM","OSH 175","AOCE BF","WALSH M K","1014"
"9","GEOGR","1600","090","Lecture","30","World Regional Geogr","TBA","TBA","TBA","BF ONLN","DUDLEYMURPHY E","1014"
"10","GEOGR","3020","001","Lecture","30","Spatial Data Analysis","MW","1045 AM1135 AM","OSH 175","QBQI","KONTULY T M","1014"
"11","GEOGR","3020","002","Laboratory","","Spatial Data Analysis","M","1150 AM1240 PM","OSH 277","QBQI","JOHNSON J P","1014"
"12","GEOGR","3020","003","Laboratory","","Spatial Data Analysis","W","1150 AM1240 PM","OSH 277","QBQI","JOHNSON J P","1014"
"13","GEOGR","3020","004","Laboratory","","Spatial Data Analysis","F","1045 AM1135 AM","OSH 277","QBQI","JOHNSON J P","1014"
"14","GEOGR","3110","001","Lecture","30","The Earth From Space","TH","0200 PM0320 PM","OSH 102","SI","FORSTER PHD R R","1014"
"15","GEOGR","3310","001","Lecture","30","Intro Natural Hazards","W","0600 PM0900 PM","OSH 174","AOCE","LIPS E W","1014"
"16","GEOGR","3330","001","Lecture","30","Urban Environmntl Geogr","MW","0730 AM0850 AM","MBH 112","SI","ATWOOD M G","1014"
"17","GEOGR","3350","001","Lecture","30","Resource Consrv/Env Mgt","MW","1045 AM1205 PM","OSH 202","BI","HEPNER G F","1014"
"18","GEOGR","3360","001","Lecture","30","USUtah Quakes/Floods","H","0630 PM0930 PM","OSH 111","AOCE","MAY F E","1014"
"19","GEOGR","3620","001","Lecture","30","United States","MW","0400 PM0520 PM","OSH 209","DV","HAMPSON A","1014"
"20","GEOGR","3640","001","Lecture","30","East  Southeast Asia","TH","0910 AM1030 AM","OSH 209","","LEE C M","1014"
"21","GEOGR","3963","001","Lecture","40","Excursions in Utah","W","0400 PM0500 PM","BU C 105","AOCE","CURREY D R","1014"
"22","GEOGR","4999","001","Honors Thesis Project","30","Honors Thesis/Project","TBA","TBA","TBA","CW HON","CURREY D R","1014"
"23","GEOGR","5100","001","Lecture","30","Aerial Photo Interp","MW","0910 AM1030 AM","OSH 174","","LEE C M","1014"
"24","GEOGR","5140","001","Lecture","40","Methods in GIS","TH","0910 AM1030 AM","OSH 175","","COVA T J","1014"
"25","GEOGR","5140","002","Laboratory","","Methods in GIS","T","1045 AM1130 AM","OSH 273","","GLUCH R R","1014"
"26","GEOGR","5140","003","Laboratory","","Methods in GIS","H","1045 AM1130 AM","OSH 273","","GLUCH R R","1014"
"27","GEOGR","5140","004","Laboratory","","Methods in GIS","H","1150 AM1240 PM","OSH 273","","GLUCH R R","1014"
"28","GEOGR","5160","001","Laboratory","30","Advanced GIS Methds II","TBA","TBA","TBA","","STAFF","1014"
"29","GEOGR","5240","001","Lecture","30","Location Analysis","T","0300 PM0600 PM","OSH 215","","COVA T J","1014"
"30","GEOGR","5260","060","Lecture","30","Snow  Avalanche","W","1225 PM0145 PM","TBA","AOCE","HARRISON W L","1014"
"31","GEOGR","5260","061","Laboratory","","Snow  Avalanche","F","1225 PM0400 PM","ALTA ","AOCE","HARRISON W L","1014"
"32","GEOGR","5371","001","Lecture","30","Systems Sustainability","M","0400 PM0635 PM","M LI 1725","AOCE","EMMI P CFORSTER C B","1014"
"33","GEOGR","5810","001","Field Trip","40","Field SemGreat Basin","H","0600 PM0700 PM","OSH 215","","CURREY D R","1014"
"34","GEOGR","5810","002","Field Trip","40","Field SemColorPlateau","M","0600 PM0700 PM","OSH 215","","LIPS E W","1014"
"35","GEOGR","5940","001","Independent Study","1050","Internship","TBA","TBA","TBA","","MAY F E","1014"
"36","GEOGR","5940","004","Independent Study","1050","Internship","TBA","TBA","TBA","","COVA T J","1014"
"37","GEOGR","5950","001","Independent Study","1050","Indiv Projects","TBA","TBA","TBA","","KONTULY T M","1014"
"38","GEOGR","5951","001","Independent Study","1050","Directed Reading","TBA","TBA","TBA","","KONTULY T M","1014"
"39","GEOGR","6010","001","Lecture","30","Geocomputation","MW","1045 AM1205 PM","OSH 215","","MILLER H J","1014"
"40","GEOGR","6100","001","Lecture","30","Aerial Photo Interp","MW","0910 AM1030 AM","OSH 174","","LEE C M","1014"
"41","GEOGR","6140","001","Lecture","40","Methods in GIS","TH","0910 AM1030 AM","OSH 175","","COVA T J","1014"
"42","GEOGR","6140","002","Laboratory","","Methods in GIS","T","1045 AM1135 AM","OSH 273","","GLUCH R R","1014"
"43","GEOGR","6140","003","Laboratory","","Methods in GIS","H","1045 AM1135 AM","OSH 273","","GLUCH R R","1014"
"44","GEOGR","6140","004","Laboratory","","Methods in GIS","H","1150 AM1240 PM","OSH 273","","GLUCH R R","1014"
"45","GEOGR","6160","001","Laboratory","30","Advanced GIS Methds II","TBA","TBA","TBA","","STAFF","1014"
"46","GEOGR","6240","001","Lecture","30","Location Analysis","T","0300 PM0600 PM","OSH 215","","COVA T J","1014"
"47","GEOGR","6371","001","Lecture","30","Systems Sustainability","M","0400 PM0635 PM","M LI 1725","AOCE","EMMI P CFORSTER C B","1014"
"48","GEOGR","6810","001","Field Trip","40","Field SemGreat Basin","H","0600 PM0700 PM","OSH 215","","CURREY D R","1014"
