"SNum"	"Days"	"CurrentEnroll"	"Status"	"LowerDiv"	"Year"	"Semester"	"Location"	"Time2"	"Days2"	"CNum"	"Area"	"CredHours"	"NumAttributes"	"CrossList"	"Req"
1	"M,W,F"	27	"G"	0	2008	"fall"	"main"	"Morning"	3	3112	"None"	4	2	0	1
2	"T,H"	22	"P"	0	2008	"fall"	"main"	"Morning"	2	3112	"None"	4	2	0	1
10	"W"	47	"P"	0	2008	"fall"	"main"	"Evening"	1	3112	"None"	4	2	0	1
70	"H"	24	"G"	0	2008	"fall"	"sandy"	"Evening"	1	3112	"None"	4	2	0	1
1	"M,W,F"	30	"A"	0	2008	"fall"	"main"	"Morning"	3	3140	"None"	3	0	0	1
2	"T,H"	72	"A"	0	2008	"fall"	"main"	"Morning"	2	3140	"None"	3	0	0	1
20	"H"	9	"A"	0	2008	"fall"	"bountiful"	"Evening"	1	3140	"None"	3	0	0	1
1	"M,W,F"	77	"A"	0	2008	"fall"	"main"	"Morning"	3	3337	"DV"	3	2	1	0
1	"T,H"	56	"P"	0	2008	"fall"	"main"	"Morning"	2	3365	"DV"	3	2	1	0
1	"M,W,F"	19	"A"	0	2008	"fall"	"main"	"Morning"	3	3380	"DV"	3	1	1	0
70	"T"	29	"A"	0	2008	"fall"	"sandy"	"Evening"	1	3380	"DV"	3	1	1	0
1	"TBA"	6	"G"	0	2008	"fall"	"main"		2	3393	"DV"	3	0	0	0
20	"M"	9	"G"	0	2008	"fall"	"bountiful"	"Evening"	1	3433	"Global"	3	0	0	0
1	"T,H"	23	"G"	0	2008	"fall"	"main"	"Morning"	2	3435	"Global"	3	0	0	0
1	"M,W,F"	28	"G"	0	2008	"fall"	"main"	"Afternoon"	3	3436	"Global"	3	0	0	0
1	"T"	17	"P"	0	2008	"fall"	"main"	"Evening"	1	3439	"Global"	3	0	0	0
10	"H"	43	"A"	0	2008	"fall"	"main"	"Evening"	1	3560	"Crim"	3	0	0	0
1	"M,W,F"	32	"A"	0	2008	"fall"	"main"	"Morning"	3	3561	"Crim"	3	0	0	0
2	"T,H"	67	"A"	0	2008	"fall"	"main"	"Morning"	2	3561	"Crim"	3	0	0	0
20	"T"	8	"A"	0	2008	"fall"	"bountiful"	"Evening"	1	3561	"Crim"	3	0	0	0
1	"T,H"	60	"P"	0	2008	"fall"	"main"	"Morning"	2	3562	"Crim"	3	0	0	0
10	"H"	27	"A"	0	2008	"fall"	"main"	"Evening"	1	3563	"Crim"	3	0	0	0
10	"W"	42	"A"	0	2008	"fall"	"main"	"Evening"	1	3567	"Crim"	3	0	0	0
1	"TBA"	15	"A"	0	2008	"fall"	"main"		2	3593	"Crim"	3	0	0	0
1	"T,H"	56	"G"	0	2008	"fall"	"main"	"Morning"	2	3638	"Pop"	3	0	1	0
10	"T"	27	"A"	0	2008	"fall"	"main"	"Evening"	1	3638	"Pop"	3	0	1	0
1	"T,H"	77	"P"	0	2008	"fall"	"main"	"Afternoon"	2	3650	"Pop"	3	3	0	0
1	"M,W,F"	13	"P"	0	2008	"fall"	"main"	"Morning"	3	3671	"Pop"	3	0	1	0
70	"W"	19	"A"	0	2008	"fall"	"sandy"	"Evening"	1	3671	"Pop"	3	0	1	0
1	"M,W,F"	47	"G"	0	2008	"fall"	"main"	"Morning"	3	3673	"Pop"	3	2	0	0
1	"M,W,F"	32	"P"	0	2008	"fall"	"main"	"Morning"	3	3769	"DV"	3	1	0	0
1	"TBA"	0	"P"	0	2008	"fall"	"main"		2	3877					
1	"TBA"	0	"P"	0	2008	"fall"	"main"		2	3950					
1	"TBA"	0	"P"	0	2008	"fall"	"main"		2	3951					
1	"TBA"	0	"P"	0	2008	"fall"	"main"		2	3952					
1	"TBA"	0	"P"	0	2008	"fall"	"main"		2	4999					
1	"T,H"	1	"P"	0	2008	"fall"	"main"	"Afternoon"	2	5120					
1	"W"	0	"P"	0	2008	"fall"	"main"	"Afternoon"	1	5965					
1	"M,W,F"	137	"G"	1	2009	"spring"	"main"	"Morning"	3	1010	"None"	4	0	0	1
2	"T,H"	245	"A"	1	2009	"spring"	"main"	"Morning"	2	1010	"None"	4	0	0	1
20	"H"	30	"A"	1	2009	"spring"	"bountiful"	"Evening"	1	1010	"None"	4	0	0	1
90	"TBA"	73	"G"	1	2009	"spring"	"online"		2	1015	"None"	2	0	0	1
1	"T,H"	67	"G"	1	2009	"spring"	"main"	"Morning"	2	1020	"None"	3	0	0	0
10	"W"	37	"G"	1	2009	"spring"	"main"	"Evening"	1	1020	"None"	3	0	0	0
1	"M,W,F"	40	"G"	0	2009	"spring"	"main"	"Morning"	3	3020	"None"	3	0	0	0
10	"T"	48	"A"	0	2009	"spring"	"main"	"Evening"	1	3040					
1	"T,H"	56	"A"	0	2009	"spring"	"main"	"Morning"	2	3111	"None"	3	0	0	1
70	"M"	37	"A"	0	2009	"spring"	"sandy"	"Evening"	1	3111	"None"	3	0	0	1
1	"M,W,F"	13	"P"	0	2009	"spring"	"main"	"Morning"	3	3112	"None"	4	2	0	1
2	"T,H"	51	"P"	0	2009	"spring"	"main"	"Morning"	2	3112	"None"	4	2	0	1
10	"H"	29	"P"	0	2009	"spring"	"main"	"Evening"	1	3112	"None"	4	2	0	1
20	"M"	6	"G"	0	2009	"spring"	"bountiful"	"Evening"	1	3112	"None"	4	2	0	1
1	"M,W,F"	48	"P"	0	2009	"spring"	"main"	"Morning"	3	3140	"None"	3	0	0	1
70	"T"	39	"A"	0	2009	"spring"	"sandy"	"Evening"	1	3140	"None"	3	0	0	1
1	"M,W,F"	98	"P"	0	2009	"spring"	"main"	"Morning"	3	3337	"DV"	3	2	1	0
20	"T"	18	"A"	0	2009	"spring"	"bountiful"	"Evening"	1	3337	"DV"	3	2	1	0
1	"M,W,F"	41	"G"	0	2009	"spring"	"main"	"Morning"	3	3365	"DV"	3	2	1	0
90	"TBA"	130	"A"	0	2009	"spring"	"online"		2	3365	"DV"	3	2	1	0
10	"M"	28	"A"	0	2009	"spring"	"main"	"Evening"	1	3380	"DV"	3	1	1	0
1	"TBA"	6	"G"	0	2009	"spring"	"main"		2	3393	"DV"	3	0	0	0
70	"W"	14	"P"	0	2009	"spring"	"sandy"	"Evening"	1	3435	"Global"	3	0	0	0
1	"M,W,F"	30	"G"	0	2009	"spring"	"main"	"Morning"	3	3436	"Global"	3	0	0	0
1	"T,H"	43	"G"	0	2009	"spring"	"main"	"Morning"	2	3446	"Global"	3	0	0	0
1	"T,H"	59	"P"	0	2009	"spring"	"main"	"Morning"	2	3560	"Crim"	3	0	0	0
70	"H"	21	"A"	0	2009	"spring"	"sandy"	"Evening"	1	3560	"Crim"	3	0	0	0
1	"M,W,F"	44	"G"	0	2009	"spring"	"main"	"Morning"	3	3561	"Crim"	3	0	0	0
2	"T,H"	29	"A"	0	2009	"spring"	"main"	"Afternoon"	2	3561	"Crim"	3	0	0	0
10	"T"	38	"A"	0	2009	"spring"	"main"	"Evening"	1	3562	"Crim"	3	0	0	0
10	"H"	19	"A"	0	2009	"spring"	"main"	"Evening"	1	3564	"Crim"	3	0	0	0
1	"T,H"	81	"P"	0	2009	"spring"	"main"	"Morning"	2	3565	"Crim"	3	0	1	0
10	"W"	25	"A"	0	2009	"spring"	"main"	"Evening"	1	3567	"Crim"	3	0	0	0
1	"TBA"	14	"A"	0	2009	"spring"	"main"		2	3593	"Crim"	3	0	0	0
90	"TBA"	94	"G"	0	2009	"spring"	"online"		2	3638	"Pop"	3	0	1	0
1	"T,H"	50	"P"	0	2009	"spring"	"main"	"Afternoon"	2	3650	"Pop"	3	3	0	0
20	"W"	7	"A"	0	2009	"spring"	"bountiful"	"Evening"	1	3671	"Pop"	3	0	1	0
1	"T,H"	64	"G"	0	2009	"spring"	"main"	"Morning"	2	3673	"Pop"	3	2	0	0
1	"M,W,F"	43	"P"	0	2009	"spring"	"main"	"Morning"	3	3741	"Global"	3	1	0	0
1	"TBA"	0	"P"	0	2009	"spring"	"main"		2	3950					
1	"TBA"	0	"P"	0	2009	"spring"	"main"		2	3951					
1	"TBA"	0	"P"	0	2009	"spring"	"main"		2	3952					
2	"TBA"	6	"P"	0	2009	"spring"	"main"		2	3952					
4	"TBA"	1	"G"	0	2009	"spring"	"main"		2	3952					
1	"T,H"	39	"A"	0	2009	"spring"	"main"	"Morning"	2	3965					
2	"T,H"	13	"A"	0	2009	"spring"	"main"	"Morning"	2	3965					
1	"TBA"	0	"P"	0	2009	"spring"	"main"		2	4877					
2	"TBA"	1	"P"	0	2009	"spring"	"main"		2	4877					
1	"TBA"	0	"P"	0	2009	"spring"	"main"		2	4999					
1	"T,H"	2	"A"	0	2009	"spring"	"main"	"Morning"	2	5965					
2	"T,H"	0	"A"	0	2009	"spring"	"main"	"Morning"	2	5965					
1	"T,H"	231	"A"	1	2009	"fall"	"main"	"Morning"	2	1010	"None"	4	0	0	1
2	"T,H"	152	"P"	1	2009	"fall"	"main"	"Morning"	2	1010	"None"	4	0	0	1
3	"M,W,F"	57	"A"	1	2009	"fall"	"main"	"Morning"	3	1010	"None"	4	0	0	1
90	"TBA"	120	"A"	1	2009	"fall"	"online"		2	1010	"None"	4	0	0	1
90	"TBA"	86	"G"	1	2009	"fall"	"online"		2	1015	"None"	2	0	0	1
1	"M,W,F"	60	"G"	1	2009	"fall"	"main"	"Morning"	3	1020	"None"	3	0	0	0
70	"M"	15	"G"	0	2009	"fall"	"sandy"	"Evening"	1	3020	"None"	3	0	0	0
1	"M,W,F"	31	"A"	0	2009	"fall"	"main"	"Morning"	3	3042	"None"	3	0	0	0
1	"T,H"	55	"P"	0	2009	"fall"	"main"	"Morning"	2	3111	"None"	3	0	0	1
10	"W"	22	"P"	0	2009	"fall"	"main"	"Evening"	1	3111	"None"	3	0	0	1
70	"W"	14	"A"	0	2009	"fall"	"sandy"	"Evening"	1	3111	"None"	3	0	0	1
1	"M,W,F"	13	"G"	0	2009	"fall"	"main"	"Morning"	3	3112	"None"	4	2	0	1
2	"T,H"	15	"P"	0	2009	"fall"	"main"	"Morning"	2	3112	"None"	4	2	0	1
10	"W"	52	"G"	0	2009	"fall"	"main"	"Evening"	1	3112	"None"	4	2	0	1
90	"TBA"	55	"G"	0	2009	"fall"	"online"		2	3112	"None"	4	2	0	1
1	"T,H"	41	"P"	0	2009	"fall"	"main"	"Morning"	2	3140	"None"	3	0	0	1
2	"T,H"	29	"A"	0	2009	"fall"	"main"	"Morning"	2	3140	"None"	3	0	0	1
90	"TBA"	49	"A"	0	2009	"fall"	"online"		2	3140	"None"	3	0	0	1
1	"T,H"	126	"P"	0	2009	"fall"	"main"	"Morning"	2	3337	"DV"	3	2	1	0
20	"W"	15	"A"	0	2009	"fall"	"bountiful"	"Evening"	1	3337	"DV"	3	2	1	0
1	"M,W,F"	2	"A"	0	2009	"fall"	"main"	"Morning"	3	3365	"DV"	3	2	1	0
2	"T,H"	34	"G"	0	2009	"fall"	"main"	"Morning"	2	3365	"DV"	3	2	1	0
90	"TBA"	67	"A"	0	2009	"fall"	"online"		2	3365	"DV"	3	2	1	0
90	"TBA"	55	"A"	0	2009	"fall"	"online"		2	3380	"DV"	3	1	1	0
1	"T,H"	88	"P"	0	2009	"fall"	"main"	"Morning"	2	3381	"DV"	3	1	0	0
1	"TBA"	6	"G"	0	2009	"fall"	"main"		2	3393	"DV"	3	0	0	0
1	"M,W,F"	18	"G"	0	2009	"fall"	"main"	"Morning"	3	3435	"Global"	3	0	0	0
70	"T"	26	"G"	0	2009	"fall"	"sandy"	"Evening"	1	3436	"Global"	3	0	0	0
1	"M,W,F"	46	"A"	0	2009	"fall"	"main"	"Morning"	3	3440	"Global"	3	0	0	0
1	"M,W,F"	18	"G"	0	2009	"fall"	"main"	"Morning"	3	3446	"Global"	3	0	0	0
90	"TBA"	31	"G"	0	2009	"fall"	"online"		2	3480	"Global"	3	1	1	0
1	"M,W,F"	10	"P"	0	2009	"fall"	"main"	"Morning"	3	3485	"Global"	3	1	0	0
1	"T,H"	35	"G"	0	2009	"fall"	"main"	"Morning"	2	3560	"Crim"	3	0	0	0
10	"H"	20	"A"	0	2009	"fall"	"main"	"Evening"	1	3560	"Crim"	3	0	0	0
1	"M,W,F"	52	"P"	0	2009	"fall"	"main"	"Morning"	3	3561	"Crim"	3	0	0	0
70	"W"	20	"A"	0	2009	"fall"	"sandy"	"Evening"	1	3561	"Crim"	3	0	0	0
90	"TBA"	61	"P"	0	2009	"fall"	"online"		2	3561	"Crim"	3	0	0	0
1	"T,H"	28	"A"	0	2009	"fall"	"main"	"Morning"	2	3562	"Crim"	3	0	0	0
1	"M,W,F"	18	"P"	0	2009	"fall"	"main"	"Afternoon"	3	3563	"Crim"	3	0	0	0
10	"W"	17	"A"	0	2009	"fall"	"main"	"Evening"	1	3567	"Crim"	3	0	0	0
1	"M"	19	"A"	0	2009	"fall"	"main"	"Evening"	1	3568	"Crim"	3	0	0	0
1	"M,W,F"	31	"A"	0	2009	"fall"	"main"	"Morning"	3	3569	"Crim"	3	0	0	0
1	"TBA"	13	"A"	0	2009	"fall"	"main"		2	3593	"Crim"	3	0	0	0
1	"T,H"	35	"P"	0	2009	"fall"	"main"	"Morning"	2	3638	"Pop"	3	0	1	0
90	"TBA"	41	"G"	0	2009	"fall"	"online"		2	3638	"Pop"	3	0	1	0
1	"M,W,F"	54	"P"	0	2009	"fall"	"main"	"Morning"	3	3650	"Pop"	3	3	0	0
90	"TBA"	33	"P"	0	2009	"fall"	"online"		2	3671	"Pop"	3	0	1	0
1	"M,W,F"	43	"P"	0	2009	"fall"	"main"	"Morning"	3	3673	"Pop"	3	2	0	0
1	"TBA"	0	"P"	0	2009	"fall"	"main"		2	3877					
5	"TBA"	1	"P"	0	2009	"fall"	"main"		2	3877					
6	"TBA"	1	"P"	0	2009	"fall"	"main"		2	3877					
1	"TBA"	0	"P"	0	2009	"fall"	"main"		2	3950					
2	"TBA"	1	"P"	0	2009	"fall"	"main"		2	3950					
3	"TBA"	1	"P"	0	2009	"fall"	"main"		2	3950					
1	"TBA"	0	"P"	0	2009	"fall"	"main"		2	3951					
1	"TBA"	1	"P"	0	2009	"fall"	"main"		2	3952					
1	"TBA"	0	"P"	0	2009	"fall"	"main"		2	4693					
1	"TBA"	0	"P"	0	2009	"fall"	"main"		2	4999					
1	"T,H"	2	"P"	0	2009	"fall"	"main"	"Morning"	2	5120					
1	"M,W,F"	135	"P"	1	2010	"spring"	"main"	"Morning"	3	1010	"None"	4	0	0	1
2	"T,H"	161	"P"	1	2010	"spring"	"main"	"Morning"	2	1010	"None"	4	0	0	1
20	"T"	14	"A"	1	2010	"spring"	"bountiful"	"Evening"	1	1010	"None"	4	0	0	1
70	"W"	18	"G"	1	2010	"spring"	"sandy"	"Evening"	1	1010	"None"	4	0	0	1
90	"TBA"	132	"A"	1	2010	"spring"	"online"		2	1010	"None"	4	0	0	1
1	"M,W"	19	"G"	1	2010	"spring"	"main"	"Morning"	2	1015	"None"	2	0	0	1
90	"TBA"	56	"G"	1	2010	"spring"	"online"		2	1015	"None"	2	0	0	1
10	"H"	14	"G"	1	2010	"spring"	"main"	"Evening"	1	1020	"None"	3	0	0	0
90	"TBA"	42	"A"	1	2010	"spring"	"online"		2	1020	"None"	3	0	0	0
1	"T,H"	86	"P"	0	2010	"spring"	"main"	"Morning"	2	3041	"None"	3	0	0	0
1	"T,H"	49	"A"	0	2010	"spring"	"main"	"Afternoon"	2	3042	"None"	3	0	0	0
1	"T,H"	17	"A"	0	2010	"spring"	"main"	"Morning"	2	3051	"None"	3	1	0	0
1	"T,H"	46	"A"	0	2010	"spring"	"main"	"Morning"	2	3111	"None"	3	0	0	1
90	"TBA"	52	"P"	0	2010	"spring"	"online"		2	3111	"None"	3	0	0	1
1	"M,W,F"	15	"P"	0	2010	"spring"	"main"	"Morning"	3	3112	"None"	4	2	0	1
2	"T,H"	30	"P"	0	2010	"spring"	"main"	"Morning"	2	3112	"None"	4	2	0	1
70	"T"	21	"G"	0	2010	"spring"	"sandy"	"Evening"	1	3112	"None"	4	2	0	1
90	"TBA"	61	"G"	0	2010	"spring"	"online"		2	3112	"None"	4	2	0	1
1	"M,W,F"	35	"P"	0	2010	"spring"	"main"	"Morning"	3	3140	"None"	3	0	0	1
90	"TBA"	75	"A"	0	2010	"spring"	"online"		2	3140	"None"	3	0	0	1
1	"M,W,F"	102	"P"	0	2010	"spring"	"main"	"Morning"	3	3337	"DV"	3	2	1	0
1	"M,W,F"	26	"G"	0	2010	"spring"	"main"	"Morning"	3	3365	"DV"	3	2	1	0
90	"TBA"	63	"A"	0	2010	"spring"	"online"		2	3365	"DV"	3	2	1	0
10	"W"	31	"A"	0	2010	"spring"	"main"	"Evening"	1	3380	"DV"	3	1	1	0
1	"TBA"	7	"G"	0	2010	"spring"	"main"		2	3393	"DV"	3	0	0	0
10	"H"	34	"G"	0	2010	"spring"	"main"	"Evening"	1	3436	"Global"	3	0	0	0
1	"M,W,F"	47	"A"	0	2010	"spring"	"main"	"Morning"	3	3440	"Global"	3	0	0	0
70	"M"	18	"A"	0	2010	"spring"	"sandy"	"Evening"	1	3440	"Global"	3	0	0	0
1	"M,W,F"	11	"G"	0	2010	"spring"	"main"	"Morning"	3	3446	"Global"	3	0	0	0
1	"M,W,F"	46	"G"	0	2010	"spring"	"main"	"Morning"	3	3560	"Crim"	3	0	0	0
70	"H"	9	"A"	0	2010	"spring"	"sandy"	"Evening"	1	3560	"Crim"	3	0	0	0
1	"T,H"	50	"A"	0	2010	"spring"	"main"	"Morning"	2	3561	"Crim"	3	0	0	0
90	"TBA"	86	"P"	0	2010	"spring"	"online"		2	3561	"Crim"	3	0	0	0
10	"T"	20	"A"	0	2010	"spring"	"main"	"Evening"	1	3562	"Crim"	3	0	0	0
10	"H"	17	"A"	0	2010	"spring"	"main"	"Evening"	1	3564	"Crim"	3	0	0	0
1	"T,H"	68	"P"	0	2010	"spring"	"main"	"Morning"	2	3565	"Crim"	3	0	1	0
10	"M"	40	"A"	0	2010	"spring"	"main"	"Evening"	1	3566	"Crim"	3	0	0	0
1	"M,W,F"	23	"A"	0	2010	"spring"	"main"	"Morning"	3	3569	"Crim"	3	0	0	0
1	"TBA"	13	"A"	0	2010	"spring"	"main"		2	3593	"Crim"	3	0	0	0
90	"TBA"	55	"G"	0	2010	"spring"	"online"		2	3638	"Pop"	3	0	1	0
10	"T"	60	"G"	0	2010	"spring"	"main"	"Evening"	1	3650	"Pop"	3	3	0	0
90	"TBA"	94	"P"	0	2010	"spring"	"online"		2	3673	"Pop"	3	2	0	0
1	"M,W,F"	42	"P"	0	2010	"spring"	"main"	"Morning"	3	3741	"Global"	3	1	0	0
1	"TBA"	1	"P"	0	2010	"spring"	"main"		2	3950					
5	"TBA"	1	"P"	0	2010	"spring"	"main"		2	3950					
1	"TBA"	0	"P"	0	2010	"spring"	"main"		2	3951					
3	"TBA"	1	"P"	0	2010	"spring"	"main"		2	3951					
1	"TBA"	0	"P"	0	2010	"spring"	"main"		2	3952					
2	"TBA"	8	"P"	0	2010	"spring"	"main"		2	3952					
4	"TBA"	1	"G"	0	2010	"spring"	"main"		2	3952					
1	"TBA"	4	"P"	0	2010	"spring"	"main"		2	4693					
2	"TBA"	1	"G"	0	2010	"spring"	"main"		2	4693					
3	"TBA"	1	"P"	0	2010	"spring"	"main"		2	4693					
1	"TBA"	1	"P"	0	2010	"spring"	"main"		2	4877					
2	"TBA"	0	"P"	0	2010	"spring"	"main"		2	4877					
1	"TBA"	0	"P"	0	2010	"spring"	"main"		2	4999					
1	"TBA"	1	"A"	0	2010	"spring"	"main"		2	5965					
1	"T,H"	303	"P"	1	2010	"fall"	"main"	"Morning"	2	1010	"None"	4	0	0	1
2	"M,W,F"	178	"P"	1	2010	"fall"	"main"	"Morning"	3	1010	"None"	4	0	0	1
90	"TBA"	135	"A"	1	2010	"fall"	"online"		2	1010	"None"	4	0	0	1
90	"TBA"	64	"G"	1	2010	"fall"	"online"		2	1015	"None"	2	0	0	1
1	"M,W,F"	33	"G"	1	2010	"fall"	"main"	"Morning"	3	1020	"None"	3	0	0	0
90	"TBA"	50	"A"	0	2010	"fall"	"online"		2	3020	"None"	3	0	0	0
1	"T,H"	43	"P"	0	2010	"fall"	"main"	"Morning"	2	3111	"None"	3	0	0	1
90	"TBA"	46	"P"	0	2010	"fall"	"online"		2	3111	"None"	3	0	0	1
1	"M,W,F"	17	"P"	0	2010	"fall"	"main"	"Morning"	3	3112	"None"	4	2	0	1
2	"T,H"	34	"P"	0	2010	"fall"	"main"	"Morning"	2	3112	"None"	4	2	0	1
10	"W"	32	"G"	0	2010	"fall"	"main"	"Evening"	1	3112	"None"	4	2	0	1
90	"TBA"	51	"G"	0	2010	"fall"	"online"		2	3112	"None"	4	2	0	1
1	"T,H"	51	"A"	0	2010	"fall"	"main"	"Morning"	2	3140	"None"	3	0	0	1
70	"T"	11	"A"	0	2010	"fall"	"sandy"	"Evening"	1	3140	"None"	3	0	0	1
90	"TBA"	54	"A"	0	2010	"fall"	"online"		2	3140	"None"	3	0	0	1
